symbol,pnl,exit_reason,bars_held,entry_time,exit_time,entry_price,exit_price,r_multiple
SILVER,-77.04432012614876,STOP,2,2020-12-03 13:11:00,2020-12-03 13:30:00,24.18434123321795,24.061946404936382,-1.7357665146277013
SILVER,-70.88817052702811,STOP_SAME,0,2020-12-03 13:30:00,2020-12-03 13:30:00,24.156304228330896,24.02190958454143,-1.6545086352973195
SILVER,-65.48689185182909,STOP,2,2020-12-04 15:19:00,2020-12-04 15:53:00,24.17601781209457,24.027549595095127,-1.5807517600205445
GOLD,103.46903676946226,TARGET,22,2020-12-07 09:15:00,2020-12-07 14:49:00,1831.747947366495,1858.0485733360658,2.5791206804388023
SILVER,-81.11756798866436,STOP,7,2020-12-08 08:15:00,2020-12-08 10:07:00,24.689893041799895,24.585216701473886,-1.9227944713276326
SILVER,94.5050541793632,TARGET,6,2020-12-15 11:39:00,2020-12-15 13:12:00,24.26084835721327,24.478995364779376,2.329720206582931
SILVER,96.82213659432651,TARGET,9,2020-12-16 00:21:00,2020-12-16 02:34:00,24.561152179664703,24.766850736843338,2.2805782851407663
SILVER,-72.49718823319027,STOP,1,2020-12-16 13:20:00,2020-12-16 13:38:00,25.124171430152373,24.980532930966575,-1.6331313184548746
SILVER,-67.73377556409898,STOP,6,2020-12-16 13:31:00,2020-12-16 15:00:00,25.1039617699274,24.949036446789606,-1.5773470627295516
SILVER,105.96899856008207,TARGET,13,2020-12-17 02:36:00,2020-12-17 05:56:00,25.296410088464853,25.634547527119718,2.5481338196250176
SILVER,-74.5233572525082,STOP,3,2020-12-18 00:21:00,2020-12-18 01:13:00,26.0399511710225,25.903578299580357,-1.7050947627375785
SILVER,-72.57749727779934,STOP,14,2020-12-18 02:30:00,2020-12-18 06:01:00,25.98767679177789,25.85373147368322,-1.7192015071266527
GOLD,-62.97977636415382,STOP_SAME,0,2020-12-21 10:00:00,2020-12-21 10:02:00,1891.8643094822773,1879.6099290810344,-1.5449750469286145
SILVER,-54.53625191118568,STOP_SAME,0,2020-12-21 10:00:00,2020-12-21 10:00:00,26.75679622013569,26.52046211180292,-1.380501316585996
SILVER,-59.425651788371056,STOP,2,2020-12-28 06:10:00,2020-12-28 06:30:00,26.549863690846802,26.37842075725089,-1.5469811425268818
SILVER,-58.48677685783465,STOP,3,2020-12-28 10:56:00,2020-12-28 11:44:00,26.43443783025817,26.269823847276676,-1.5711509701147044
